"","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"673","Gerd Perida","https://yt3.ggpht.com/a/AGF-l7_GT7zCsMMNWBsOpsV-O0dCHwg_yfVOw8x-1A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoz-BTUYtDrcYA2FTsE0rQQ","UCoz-BTUYtDrcYA2FTsE0rQQ","bsWWHo4KDHE","Crying because I understood something. TT^TT","Crying because I understood something. TT^TT","TRUE","none","0","2013-02-08T06:48:36.000Z","2013-02-08T06:48:36.000Z","UgwT4dacgLoH_CQe5914AaABAg",NA,NA
"674","PINK 8BIT","https://yt3.ggpht.com/a/AGF-l7_B2B19VU6BRqGGzoLP9a_Oy7xBUXPLFfLYXQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCF4okn8DJ2h4wIauugXGbFA","UCF4okn8DJ2h4wIauugXGbFA","bsWWHo4KDHE","When I go to open the .exe program we made in CodeBlocks in the file folder it works until I hit enter for the answer and then blinks away. Any help?","When I go to open the .exe program we made in CodeBlocks in the file folder it works until I hit enter for the answer and then blinks away. Any help?","TRUE","none","0","2013-01-31T19:24:38.000Z","2013-01-31T19:24:38.000Z","Ugz86oLspaohf9j_j5F4AaABAg",NA,NA
"675","kaynan13","https://yt3.ggpht.com/a/AGF-l79E3QEbEloLZkTIC_5HMKF1V8cwPzMgyIPXWw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdJ9BLVPbZKLCJ7vZ89Hqlg","UCdJ9BLVPbZKLCJ7vZ89Hqlg","bsWWHo4KDHE","And if I want to return something to the main program? Do I need to put a &quot;return&quot; at the end of the function (Obviously using the &quot;int&quot; at the beginning)?","And if I want to return something to the main program? Do I need to put a ""return"" at the end of the function (Obviously using the ""int"" at the beginning)?","TRUE","none","0","2013-01-31T00:40:28.000Z","2013-01-31T00:40:28.000Z","Ugx1muqcs54kUQYB-w14AaABAg",NA,NA
"676","Varmperonsplitt","https://yt3.ggpht.com/a/AGF-l7-A5mswBDebevKx7284hopZUB-c2IkuS6lG=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCn8asXtz3hwdk3THf87Udxg","UCn8asXtz3hwdk3THf87Udxg","bsWWHo4KDHE","I laughed at the printed text, lovely tutorial! :)","I laughed at the printed text, lovely tutorial! :)","TRUE","none","0","2013-01-27T14:32:20.000Z","2013-01-27T14:32:20.000Z","UgxIaDBRv7MrWezxh7p4AaABAg",NA,NA
"677","TheSJRoks19","https://yt3.ggpht.com/a/AGF-l78WsI5rNQbW92roRsAEnm4QnJSlbsd9GxZxkg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRb5VRoACg5QssxUNhyQ1tQ","UCRb5VRoACg5QssxUNhyQ1tQ","bsWWHo4KDHE","great tutorial, dude!","great tutorial, dude!","TRUE","none","0","2013-01-27T06:50:17.000Z","2013-01-27T06:50:17.000Z","UgxLJYkfMYvDyUm7gfd4AaABAg",NA,NA
"678","NiceGuyGeorge","https://yt3.ggpht.com/a/AGF-l7-ejOOA0eyyoGfLZrlyMzHABYOF-a269q_yIQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZeblaRknaLDLkPij6uZocw","UCZeblaRknaLDLkPij6uZocw","bsWWHo4KDHE","Well because of this spreading mentality the indie game developers are more and more and the indie games are becoming better and more popular. But good luck to all:D","Well because of this spreading mentality the indie game developers are more and more and the indie games are becoming better and more popular. But good luck to all:D","TRUE","none","0","2013-01-15T11:33:36.000Z","2013-01-15T11:33:36.000Z","UgzMVdXoRYj3-nWIvvJ4AaABAg",NA,NA
"679","Bakagain","https://yt3.ggpht.com/a/AGF-l78gDr658zeK2VNOe0qBW_bZ6ZWJ8Uo9ZRJXVg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAAxNu0YYTYHfSnenDLzDVw","UCAAxNu0YYTYHfSnenDLzDVw","bsWWHo4KDHE","That&#39;s probably what we&#39;re all here for. Good luck and stay in the C++ race!","That's probably what we're all here for. Good luck and stay in the C++ race!","TRUE","none","0","2013-01-08T05:11:29.000Z","2013-01-08T05:11:29.000Z","UgxWP7L_yy8_kr8iS1x4AaABAg",NA,NA
"680","Mark Anthony Bulaon","https://yt3.ggpht.com/a/AGF-l79v46sxtfP3jfctVSDv_F3tbHWMosge38cXBw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqsyJcSoFVI0KzK2u8XwvcA","UCqsyJcSoFVI0KzK2u8XwvcA","bsWWHo4KDHE","Were thinking the same brother \m/ (^_^) \m/","Were thinking the same brother \m/ (^_^) \m/","TRUE","none","0","2013-01-06T15:39:52.000Z","2013-01-06T15:39:52.000Z","UgyEYLT1qC8XI4frQyp4AaABAg",NA,NA
"681","Christian Mendoza","https://yt3.ggpht.com/a/AGF-l79vWc_eAt2MVkqieFA4NYIYMRpZUMAPTezCpA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrcjMpecvEEeX1TCSIAW7xw","UCrcjMpecvEEeX1TCSIAW7xw","bsWWHo4KDHE","thanks Bucky
","thanks Bucky
","TRUE","none","0","2013-01-04T08:58:20.000Z","2013-01-04T08:58:20.000Z","UgxTCXDuqbTfl0IFO914AaABAg",NA,NA
"682","taintedpyro813","https://yt3.ggpht.com/a/AGF-l7_P_5AeSQ4rptg0mAyIH3OObXt9tyGuFtjQow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXiEScO7ll2OxYBIO45zISw","UCXiEScO7ll2OxYBIO45zISw","bsWWHo4KDHE","he is so good at explaining things :D","he is so good at explaining things :D","TRUE","none","0","2013-01-03T00:35:25.000Z","2013-01-03T00:35:25.000Z","Ugyq8pc2SXrpGM54odt4AaABAg",NA,NA
"683","Banana","https://yt3.ggpht.com/a/AGF-l7_0eJHd-1q4KMZMvQb_e-Sa9VlCMrvCI5dQgQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCz4XpnDoUwt8XQGdhYoQxig","UCz4XpnDoUwt8XQGdhYoQxig","bsWWHo4KDHE","You c++ which is the code, and sdl is what you display the game in, very basic description, but look it up! :)","You c++ which is the code, and sdl is what you display the game in, very basic description, but look it up! :)","TRUE","none","0","2012-12-31T16:10:28.000Z","2012-12-31T16:10:28.000Z","UgwBkZRdymW1j8-aZbh4AaABAg",NA,NA
"684","Jolly Bricks","https://yt3.ggpht.com/a/AGF-l7_-4xqMpg1S0W0_2AV6ZrAR0XTefYnFNl5XJg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXovCUV7U3j5mUXXY8Vq08Q","UCXovCUV7U3j5mUXXY8Vq08Q","bsWWHo4KDHE","I actually did name it &quot;anythingyouwant&quot;","I actually did name it ""anythingyouwant""","TRUE","none","0","2012-12-29T17:05:55.000Z","2012-12-29T17:05:55.000Z","UgyyfOvYXLLSeOHDn0F4AaABAg",NA,NA
"685","Talha Khan","https://yt3.ggpht.com/a/AGF-l79cPMhJf_jt8rJ0KtM2mGLJ50omAdBnTy5RDA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgrZWr5VJcXzPmkbgplzZaw","UCgrZWr5VJcXzPmkbgplzZaw","bsWWHo4KDHE","bucky plz can you do tutorial on PAWN language also for making plugins for counter strike ","bucky plz can you do tutorial on PAWN language also for making plugins for counter strike ","TRUE","none","0","2012-12-21T09:20:32.000Z","2012-12-21T09:20:32.000Z","UgyFrU1K5kyspytRITx4AaABAg",NA,NA
"686","KnownAsCrime","https://yt3.ggpht.com/a/AGF-l7-vbkMngYHb-h1v_cy13Uag0MytyKnGIrDXMw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNjmZ2g2bbMbTlmSzEUutDA","UCNjmZ2g2bbMbTlmSzEUutDA","bsWWHo4KDHE","It&#39;s a library for c++ :) (Kinda like a plug-in).
which includes more statements and functions ;)","It's a library for c++ :) (Kinda like a plug-in).
which includes more statements and functions ;)","TRUE","none","0","2012-12-18T22:06:51.000Z","2012-12-18T22:06:51.000Z","UgzLOwUyJeBRZCB9G5h4AaABAg",NA,NA
"687","mooi","https://yt3.ggpht.com/a/AGF-l78GW6Sq12PPN3zuhD8Mon2WUbskDltvL2dj3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCA6o0jVj0Wg3wWp9uY-NlLg","UCA6o0jVj0Wg3wWp9uY-NlLg","bsWWHo4KDHE","What is sdl? :)","What is sdl? :)","TRUE","none","0","2012-12-18T17:15:24.000Z","2012-12-18T17:15:24.000Z","Ugw4J9RQQxTSyGXqBOh4AaABAg",NA,NA
"688","LosEagle","https://yt3.ggpht.com/a/AGF-l79ZD7dNGg-i_Xbi1DGQhnuvs6jSGidKhOGW7w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqCFPfOrdv8aIPo8JU37QDg","UCqCFPfOrdv8aIPo8JU37QDg","bsWWHo4KDHE","It always works. Bucky is awesome :D","It always works. Bucky is awesome :D","TRUE","none","0","2012-12-12T23:23:07.000Z","2012-12-12T23:23:07.000Z","UgwwKe3Pb198RRmOdPZ4AaABAg",NA,NA
"689","SteamAdam","https://yt3.ggpht.com/a/AGF-l7-XC2C7kXAPtpPaJIeja1IPn73CMxKnPxAOpg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkwLBrPxXeBGIeku5qXqZiw","UCkwLBrPxXeBGIeku5qXqZiw","bsWWHo4KDHE","everytime i watch one of these i think fuck you it didn&#39;t work but then i see the semicolon is missing","everytime i watch one of these i think fuck you it didn't work but then i see the semicolon is missing","TRUE","none","0","2012-12-12T21:54:43.000Z","2012-12-12T21:54:43.000Z","Ugwu1qwPGpekSrbfrs54AaABAg",NA,NA
"690","Kljun Kljunic","https://yt3.ggpht.com/a/AGF-l78e6Q8JOfGX7zJyotPPjddr5WTzBOikzPFdIQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdGoTX9YtdR_9WrvvT7NUlg","UCdGoTX9YtdR_9WrvvT7NUlg","bsWWHo4KDHE","Tnx on all of yours tutorials :D it&#39;s awesome :D
","Tnx on all of yours tutorials :D it's awesome :D
","TRUE","none","0","2012-12-04T16:49:06.000Z","2012-12-04T16:49:06.000Z","UgwVZ5afVg1BR49JK5F4AaABAg",NA,NA
"691","jorge segura","https://yt3.ggpht.com/a/AGF-l7_iN2ZH-j-VmFM-GuD2Jhro_KxUodgxmaMT-w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBFm8Kj8LSOR1euqN8z_mdg","UCBFm8Kj8LSOR1euqN8z_mdg","bsWWHo4KDHE","i have a class of 3 hours long to learn this 9 minute video im going to let have my professor my piece of mind and piece of this video....","i have a class of 3 hours long to learn this 9 minute video im going to let have my professor my piece of mind and piece of this video....","TRUE","none","0","2012-11-22T17:36:22.000Z","2012-11-22T17:36:22.000Z","Ugw53FNReiNU0IboIKl4AaABAg",NA,NA
"692","Jeb Watson","https://yt3.ggpht.com/a/AGF-l787Hw4D8rp6AB6MdP1UABnGwFVn0w-u1rIETg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZlI4YSltUqk6y6gq23Ogqw","UCZlI4YSltUqk6y6gq23Ogqw","bsWWHo4KDHE","This is definitely funny, but it kinna just shows how simple and uncreative that song is...","This is definitely funny, but it kinna just shows how simple and uncreative that song is...","TRUE","none","0","2012-11-22T02:45:23.000Z","2012-11-22T02:45:23.000Z","UgzAuQbMWDLjYPe9RbZ4AaABAg",NA,NA
"693","Jeb Watson","https://yt3.ggpht.com/a/AGF-l787Hw4D8rp6AB6MdP1UABnGwFVn0w-u1rIETg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZlI4YSltUqk6y6gq23Ogqw","UCZlI4YSltUqk6y6gq23Ogqw","bsWWHo4KDHE","Man I love how you give the computer such a personality. It really helps to understand the way a computer &quot;thinks&quot; about things and it&#39;s just funny as well. &quot;printsomething ()? What the heck? I&#39;ve never seen that before.&quot; Cracked me up.","Man I love how you give the computer such a personality. It really helps to understand the way a computer ""thinks"" about things and it's just funny as well. ""printsomething ()? What the heck? I've never seen that before."" Cracked me up.","TRUE","none","0","2012-11-22T02:43:34.000Z","2012-11-22T02:43:34.000Z","UgwNfMspYdiluqzcFGF4AaABAg",NA,NA
"694","Gouda","https://yt3.ggpht.com/a/AGF-l78-WMpIpbPlHDF6IOh7CMdRgh4-4zrEePXLvg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0n9B9RNdP8XxzFGrN6cDWg","UC0n9B9RNdP8XxzFGrN6cDWg","bsWWHo4KDHE","So... similar... to... java!","So... similar... to... java!","TRUE","none","0","2012-11-12T15:42:46.000Z","2012-11-12T15:42:46.000Z","UgyBT-oCDnM2Esjf2A14AaABAg",NA,NA
"695","Rinat Khanov","https://yt3.ggpht.com/a/AGF-l79kSX3VgdQy6WJC_zJvxEDgu60bGMkvL0k8uQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkB3LzrVfqwjBcQEn84jogw","UCkB3LzrVfqwjBcQEn84jogw","bsWWHo4KDHE","Hey you just wrote me
And this is crazy
But I&#39;m a function
So call me maybe","Hey you just wrote me
And this is crazy
But I'm a function
So call me maybe","TRUE","none","0","2012-11-10T11:23:27.000Z","2012-11-10T11:23:27.000Z","UgyAqIKEiybituJGxvx4AaABAg",NA,NA
"696","longshot726","https://yt3.ggpht.com/a/AGF-l79aa0EJgzF0ku9bzW3G2euvwGrrL1QZ7ENJqQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIFHYy8S49rMiBGqmp5Q5oA","UCIFHYy8S49rMiBGqmp5Q5oA","bsWWHo4KDHE","Its kind of crazy how the different languages seem to mesh.. The only difference really is the wording and some syntax discrepancies. My first language was Fortran 95 and I am now learning C++ and it seems so familar.","Its kind of crazy how the different languages seem to mesh.. The only difference really is the wording and some syntax discrepancies. My first language was Fortran 95 and I am now learning C++ and it seems so familar.","TRUE","none","0","2012-11-03T22:35:29.000Z","2012-11-03T22:35:29.000Z","UgxIwlaETNNGym8bMdl4AaABAg",NA,NA
"697","Jason Levin","https://yt3.ggpht.com/a/AGF-l79KcjWV9usa-jIr4E5WzezyDH6YJm11z4Ed6w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCN9lOWgtHLhOGJ4c_cEOxNg","UCN9lOWgtHLhOGJ4c_cEOxNg","bsWWHo4KDHE","Use Xcode!","Use Xcode!","TRUE","none","0","2012-10-29T14:33:23.000Z","2012-10-29T14:33:23.000Z","UgyI_ob9xDdBxMxsW_t4AaABAg",NA,NA
"698","Johnnily Lee","https://yt3.ggpht.com/a/AGF-l7-Fzv5U-BQRW_xfz7rrzjkc1hlJ-GL8FCH7bw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7vGzedkPyJAOa--qFR2A2Q","UC7vGzedkPyJAOa--qFR2A2Q","bsWWHo4KDHE","why is not working in Macbook.? it comes out &quot;Debug&quot;uses an invalid compiler. probably the toolchain path within the compiler options is not setup correctly?!  Skipping...&quot;","why is not working in Macbook.? it comes out ""Debug""uses an invalid compiler. probably the toolchain path within the compiler options is not setup correctly?!  Skipping...""","TRUE","none","0","2012-10-28T00:25:28.000Z","2012-10-28T00:25:28.000Z","UgxrOx80AvvzjK12c1p4AaABAg",NA,NA
"699","Jose Luis","https://yt3.ggpht.com/a/AGF-l78vVhkZ1q60hl-ybPn3z4tAuFxIVVjrGvOo-A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOUmsTuzQvHZaL3BltScyiw","UCOUmsTuzQvHZaL3BltScyiw","bsWWHo4KDHE","He said the program must be written or started with main() first :-ss","He said the program must be written or started with main() first :-ss","TRUE","none","0","2012-10-24T07:46:48.000Z","2012-10-24T07:46:48.000Z","UgyHK4QLMSGvDs9jyIZ4AaABAg",NA,NA
"700","WhiteWarrior1314","https://yt3.ggpht.com/a/AGF-l79inztftlYAQRRsHFcSDWILjdb9Ip816cQxLQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEVd1S5QncD4ymoteGQoE8Q","UCEVd1S5QncD4ymoteGQoE8Q","bsWWHo4KDHE","Is there any other return type?","Is there any other return type?","TRUE","none","0","2012-10-23T22:51:44.000Z","2012-10-23T22:51:44.000Z","UgzPoiER_fcn8VS-8J14AaABAg",NA,NA
"701","yeaboi55","https://yt3.ggpht.com/a/AGF-l7-xCBkJ2P9bpACfnwYmR-rbXpoNeG-LyCbgPA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZSUIT0G5JBXyASQ0b0nD7g","UCZSUIT0G5JBXyASQ0b0nD7g","bsWWHo4KDHE","when i first heard of c++ i thought it was going to be complicated for no reason but you Bucky have showed me it is nothing to fear  and for that I thank you.","when i first heard of c++ i thought it was going to be complicated for no reason but you Bucky have showed me it is nothing to fear  and for that I thank you.","TRUE","none","0","2012-10-23T02:43:13.000Z","2012-10-23T02:43:13.000Z","UgysFHntKvDA6UJk9GJ4AaABAg",NA,NA
"702","Fleet Admiral Akainu","https://yt3.ggpht.com/a/AGF-l79I0CwjNGejo97A3hy4oHSUaBAxqjd3vcF5Xw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqC-6j1Iem4Bf_vzKuouvKA","UCqC-6j1Iem4Bf_vzKuouvKA","bsWWHo4KDHE","thanks appreciate mate","thanks appreciate mate","TRUE","none","0","2012-10-17T18:18:34.000Z","2012-10-17T18:18:34.000Z","UgxR8HM-BN7PJrp4k5x4AaABAg",NA,NA
"703","Fleet Admiral Akainu","https://yt3.ggpht.com/a/AGF-l79I0CwjNGejo97A3hy4oHSUaBAxqjd3vcF5Xw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqC-6j1Iem4Bf_vzKuouvKA","UCqC-6j1Iem4Bf_vzKuouvKA","bsWWHo4KDHE","yeah, so it&#39;s the coding any different e,g methods, callings?want to learn C++  i&#39;m also  beginner an someone told me, it&#39;s very difficult and complicated compared to normal beginner&#39;s java ","yeah, so it's the coding any different e,g methods, callings?want to learn C++  i'm also  beginner an someone told me, it's very difficult and complicated compared to normal beginner's java ","TRUE","none","0","2012-10-17T17:11:00.000Z","2012-10-17T17:11:00.000Z","UgyHT4ro-VgvjN8oVjt4AaABAg",NA,NA
"704","Plasticcaz","https://yt3.ggpht.com/a/AGF-l7-gGfFlEyCIT_sKRIQxXdTFuhRswOT75gWqag=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-6bG1RdaOs7-v9zzZzRARA","UC-6bG1RdaOs7-v9zzZzRARA","bsWWHo4KDHE","c++ is more complex... It allows you to do more stuff that you can&#39;t do in Java, some would say too much.","c++ is more complex... It allows you to do more stuff that you can't do in Java, some would say too much.","TRUE","none","0","2012-10-13T14:02:57.000Z","2012-10-13T14:02:57.000Z","UgzbzFLEvlmr9Kecl3J4AaABAg",NA,NA
"705","Fleet Admiral Akainu","https://yt3.ggpht.com/a/AGF-l79I0CwjNGejo97A3hy4oHSUaBAxqjd3vcF5Xw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqC-6j1Iem4Bf_vzKuouvKA","UCqC-6j1Iem4Bf_vzKuouvKA","bsWWHo4KDHE","whats the difference between C++ and  normal java ?? its C++ much harder?","whats the difference between C++ and  normal java ?? its C++ much harder?","TRUE","none","0","2012-10-11T15:18:13.000Z","2012-10-11T15:18:13.000Z","Ugyo_QTKmF8mH3VqeC14AaABAg",NA,NA
"706","Nobelium","https://yt3.ggpht.com/a/AGF-l79oY5toetZdmDKVjAWqX9wkOtbhFUvhcw8MPA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCz8Ra0D3eszzNOcv25sXJlw","UCz8Ra0D3eszzNOcv25sXJlw","bsWWHo4KDHE","Yup! If I remember correctly you need Javascript enabled to embed Java... or was that Flash?","Yup! If I remember correctly you need Javascript enabled to embed Java... or was that Flash?","TRUE","none","0","2012-09-26T14:19:06.000Z","2012-09-26T14:19:06.000Z","Ugx4-syHWbzW3PQ3PUV4AaABAg",NA,NA
"707","Steven JS","https://yt3.ggpht.com/a/AGF-l79M9SzFYhXSlTzfgqhRhJsICKGatNrL6F3a1g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC72nzmY3r8j4z7fyuNOSWzQ","UC72nzmY3r8j4z7fyuNOSWzQ","bsWWHo4KDHE","True, my bad, I mix those up all the time ;) , you can make alot of fun small time games for websites though but Java is probably the way to go!","True, my bad, I mix those up all the time ;) , you can make alot of fun small time games for websites though but Java is probably the way to go!","TRUE","none","0","2012-09-26T08:27:07.000Z","2012-09-26T08:27:07.000Z","Ugzdg5CAr2oCSDBkrxh4AaABAg",NA,NA
